num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
644,Zekrom, dragon  electric ," Dragon Breath, Charge Beam, Outrage, Wild Charge, Flash Cannon, Crunch,",205,275,211,4565,4620,Unova,dragon,electric,windy,rain,windy rain
645,Landorus, ground  flying ," Mud Shot, Rock Throw, Earth Power, Outrage, Rock Slide, Focus Blast,",205,261,182,4057,4105,Unova,ground,flying,sunny/clear,windy,sunny/clear windy
645,Landorus (Therian Forme) , ground  flying ," Mud Shot, Extrasensory, Earthquake, Bulldoze, Stone Edge, Superpower,",205,289,179,4434,4487,Unova,ground,flying,sunny/clear,windy,sunny/clear windy
646,Kyurem, dragon  ice ," Dragon Breath, Steel Wing, Dragon Claw, Blizzard, Draco Meteor,",245,246,170,4041,4090,Unova,dragon,ice,windy,snow,windy snow
646,Kyurem (Black Kyurem) , dragon  ice ," Dragon Tail, Shadow Claw, Iron Head, Blizzard, Stone Edge, Outrage,",245,310,183,5204,5267,Unova,dragon,ice,windy,snow,windy snow
646,Kyurem (White Kyurem) , dragon  ice ," Dragon Breath, Steel Wing, Dragon Pulse, Blizzard, Ancient Power, Focus Blast,",245,310,183,5204,5267,Unova,dragon,ice,windy,snow,windy snow
647,Keldeo, water  fighting ," Poison Jab, Low Kick, Aqua Jet, Close Combat, Hydro Pump, X-Scissor,",209,260,192,4181,4231,Unova,water,fighting,rain,cloudy,rain cloudy
647,Keldeo (Resolute Form) , water  fighting ," Poison Jab, Low Kick, Aqua Jet, Close Combat, Hydro Pump, X-Scissor,",209,260,192,4181,4231,Unova,water,fighting,rain,cloudy,rain cloudy
648,Meloetta, normal  psychic ," Quick Attack, Confusion, Psyshock, Thunderbolt, Dazzling Gleam, Hyper Beam,",225,250,225,4490,4544,Unova,normal,psychic,partly cloudy,windy,partly cloudy windy
648,Meloetta (Pirouette Forme) , normal  fighting ," Quick Attack, Low Kick, Close Combat, Fire Punch, Ice Punch, Hyper Beam,",225,269,188,4426,4479,Unova,normal,fighting,partly cloudy,cloudy,partly cloudy cloudy
649,Genesect, bug  steel ," Metal Claw, Fury Cutter, X-Scissor, Magnet Bomb, Hyper Beam,",174,252,199,3791,3836,Unova,bug,steel,rain,snow,rain snow
649,Genesect (Shock Drive) ,  ,,,,,0,0,Unova,,,,, 
649,Genesect (Burn Drive) ,  ,,,,,0,0,Unova,,,,, 
649,Genesect  (Chill Drive) ,  ,,,,,0,0,Unova,,,,, 
649,Genesect (Douse Drive) ,  ,,,,,0,0,Unova,,,,, 
