num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
103,Exeggutor (Alola Form) , grass  dragon ," Bullet Seed, Dragon Tail, Seed Bomb, Dragon Pulse, Solar Beam,",216.0,230.0,153.0,3407,3448,Kanto,grass,dragon,sunny/clear,windy,sunny/clear windy
104,Cubone, ground ," Rock Smash, Mud Slap, Bone Club, Dig, Bulldoze,",137.0,90.0,144.0,1152,1166,Kanto,ground,,sunny/clear,,sunny/clear 
105,Marowak, ground ," Rock Smash, Mud Slap, Bone Club, Dig, Earthquake,",155.0,144.0,186.0,2075,2099,Kanto,ground,,sunny/clear,,sunny/clear 
105,Marowak (Alola Form) , fire  ghost ," Hex, Rock Smash, Fire Spin, Bone Club, Shadow Ball, Fire Blast, Flame Wheel,",155.0,144.0,186.0,2075,2099,Kanto,fire,ghost,sunny/clear,fog,sunny/clear fog
106,Hitmonlee, fighting ," Low Kick, Rock Smash, Close Combat, Low Sweep, Stone Edge,",137.0,224.0,181.0,2912,2947,Kanto,fighting,,cloudy,,cloudy 
107,Hitmonchan, fighting ," Bullet Punch, Counter, Fire Punch, Ice Punch, Thunder Punch, Close Combat, Power-Up Punch,",137.0,193.0,197.0,2636,2667,Kanto,fighting,,cloudy,,cloudy 
108,Lickitung, normal ," Lick, Zen Headbutt, Hyper Beam, Stomp, Power Whip,",207.0,108.0,137.0,1595,1614,Kanto,normal,,partly cloudy,,partly cloudy 
109,Koffing, poison ," Tackle, Infestation, Dark Pulse, Sludge, Sludge Bomb,",120.0,119.0,141.0,1373,1389,Kanto,poison,,cloudy,,cloudy 
110,Weezing (Galarian Form) , poison  fairy ," Tackle, Sludge, Hyper Beam, Play Rough, Overheat,",163.0,174.0,197.0,2592,2623,Kanto,poison,fairy,cloudy,cloudy,cloudy cloudy
110,Weezing, poison ," Tackle, Infestation, Dark Pulse, Shadow Ball, Sludge Bomb, Thunderbolt,",163.0,174.0,197.0,2592,2623,Kanto,poison,,cloudy,,cloudy 
111,Rhyhorn, ground  rock ," Rock Smash, Mud Slap, Bulldoze, Stomp, Horn Attack,",190.0,140.0,127.0,1867,1889,Kanto,ground,rock,sunny/clear,partly cloudy,sunny/clear partly cloudy
112,Rhydon, ground  rock ," Rock Smash, Mud Slap, Earthquake, Stone Edge, Surf,",233.0,222.0,171.0,3594,3637,Kanto,ground,rock,sunny/clear,partly cloudy,sunny/clear partly cloudy
113,Chansey, normal ," Pound, Zen Headbutt, Dazzling Gleam, Hyper Beam, Psychic,",487.0,60.0,128.0,1418,1435,Kanto,normal,,partly cloudy,,partly cloudy 
114,Tangela, grass ," Vine Whip, Infestation, Grass Knot, Sludge Bomb, Solar Beam,",163.0,183.0,169.0,2530,2560,Kanto,grass,,sunny/clear,,sunny/clear 
115,Mega Kangaskhan, normal ," Low Kick, Mud Slap, Crunch, Earthquake, Outrage, Power-Up Punch,",233.0,246.0,210.0,4353,4405,Kanto,normal,,partly cloudy,,partly cloudy 
115,Kangaskhan (Only available in Australia), normal ," Low Kick, Mud Slap, Crunch, Earthquake, Outrage, Power-Up Punch,",233.0,181.0,165.0,2923,2958,Kanto,normal,,partly cloudy,,partly cloudy 
116,Horsea, water ," Water Gun, Bubble, Bubble Beam, Dragon Pulse, Flash Cannon,",102.0,129.0,103.0,1194,1209,Kanto,water,,rain,,rain 
117,Seadra, water ," Water Gun, Dragon Breath, Aurora Beam, Dragon Pulse, Hydro Pump,",146.0,187.0,156.0,2366,2395,Kanto,water,,rain,,rain 
118,Goldeen, water ," Mud Shot, Peck, Aqua Tail, Horn Attack, Water Pulse,",128.0,123.0,110.0,1302,1318,Kanto,water,,rain,,rain 
119,Seaking, water ," Waterfall, Peck, Ice Beam, Water Pulse, Megahorn,",190.0,175.0,147.0,2444,2474,Kanto,water,,rain,,rain 
120,Staryu, water ," Water Gun, Tackle, Bubble Beam, Power Gem, Swift,",102.0,137.0,112.0,1308,1323,Kanto,water,,rain,,rain 
121,Starmie, water  psychic ," Hidden Power, Water Gun, Hydro Pump, Power Gem, Psychic, Thunder, Ice Beam,",155.0,210.0,184.0,2922,2956,Kanto,water,psychic,rain,windy,rain windy
122,Mr. Mime (Only available in Europe), psychic  fairy ," Confusion, Zen Headbutt, Shadow Ball, Psybeam, Psychic,",120.0,192.0,205.0,2518,2548,Kanto,psychic,fairy,windy,cloudy,windy cloudy
122,Mr. Mime (Galarian Form) , ice  psychic ," Confusion, Zen Headbutt, Psybeam, Psychic, Ice Punch,",137.0,183.0,169.0,2338,2366,Kanto,ice,psychic,snow,windy,snow windy
123,Scyther, bug  flying ," Fury Cutter, Air Slash, Night Slash, X-Scissor, Aerial Ace,",172.0,218.0,170.0,3060,3096,Kanto,bug,flying,rain,windy,rain windy
124,Jynx, ice  psychic ," Frost Breath, Confusion, Draining Kiss, Avalanche, Psyshock, Focus Blast,",163.0,223.0,151.0,2888,2923,Kanto,ice,psychic,snow,windy,snow windy
125,Electabuzz, electric ," Low Kick, Thunder Shock, Thunderbolt, Thunder, Thunder Punch,",163.0,198.0,158.0,2639,2670,Kanto,electric,,rain,,rain 
126,Magmar, fire ," Karate Chop, Ember, Fire Blast, Flamethrower, Fire Punch,",163.0,206.0,154.0,2706,2738,Kanto,fire,,sunny/clear,,sunny/clear 
127,Pinsir, bug ," Rock Smash, Bug Bite, Fury Cutter, Vice Grip, X-Scissor, Close Combat, Superpower,",163.0,238.0,182.0,3345,3385,Kanto,bug,,rain,,rain 
127,Mega Pinsir, bug  flying ," Rock Smash, Bug Bite, Fury Cutter, Vice Grip, X-Scissor, Close Combat, Superpower,",163.0,305.0,231.0,4728,4784,Kanto,bug,flying,rain,windy,rain windy
128,Tauros, normal ," Tackle, Zen Headbutt, Earthquake, Iron Head, Horn Attack,",181.0,198.0,183.0,2962,2998,Kanto,normal,,partly cloudy,,partly cloudy 
129,Magikarp, water ," Splash, Struggle,",85.0,29.0,85.0,310,314,Kanto,water,,rain,,rain 
130,Gyarados, water  flying ," Bite, Waterfall, Dragon Breath, Hydro Pump, Crunch, Outrage, Twister,",216.0,237.0,186.0,3834,3879,Kanto,water,flying,rain,windy,rain windy
130,Mega Gyarados, water  dark ," Bite, Waterfall, Dragon Breath, Hydro Pump, Crunch, Outrage, Twister,",216.0,292.0,247.0,5332,5396,Kanto,water,dark,rain,fog,rain fog
131,Lapras, water  ice ," Frost Breath, Water Gun, Hydro Pump, Surf, Blizzard, Skull Bash,",277.0,165.0,174.0,2985,3021,Kanto,water,ice,rain,snow,rain snow
132,Ditto, normal ," Transform, Struggle,",134.0,91.0,91.0,940,951,Kanto,normal,,partly cloudy,,partly cloudy 
133,Eevee, normal ," Tackle, Quick Attack, Dig, Swift,",146.0,104.0,114.0,1211,1225,Kanto,normal,,partly cloudy,,partly cloudy 
134,Vaporeon, water ," Water Gun, Water Pulse, Hydro Pump, Aqua Tail,",277.0,205.0,161.0,3521,3563,Kanto,water,,rain,,rain 
135,Jolteon, electric ," Thunder Shock, Volt Switch, Thunderbolt, Discharge, Thunder,",163.0,232.0,182.0,3266,3305,Kanto,electric,,rain,,rain 
136,Flareon, fire ," Ember, Fire Spin, Fire Blast, Flamethrower, Overheat,",163.0,246.0,179.0,3424,3465,Kanto,fire,,sunny/clear,,sunny/clear 
137,Porygon, normal ," Charge Beam, Hidden Power, Lock On, Solar Beam, Hyper Beam, Zap Cannon,",163.0,153.0,136.0,1944,1968,Kanto,normal,,partly cloudy,,partly cloudy 
138,Omanyte, rock  water ," Water Gun, Mud Shot, Ancient Power, Bubble Beam, Rock Blast,",111.0,155.0,153.0,1746,1767,Kanto,rock,water,partly cloudy,rain,partly cloudy rain
139,Omastar, rock  water ," Water Gun, Mud Shot, Ancient Power, Hydro Pump, Rock Blast,",172.0,207.0,201.0,3150,3188,Kanto,rock,water,partly cloudy,rain,partly cloudy rain
140,Kabuto, rock  water ," Scratch, Mud Shot, Aqua Jet, Rock Tomb, Ancient Power,",102.0,148.0,140.0,1550,1568,Kanto,rock,water,partly cloudy,rain,partly cloudy rain
141,Kabutops, rock  water ," Rock Smash, Mud Shot, Waterfall, Water Pulse, Stone Edge, Ancient Power,",155.0,220.0,186.0,3067,3103,Kanto,rock,water,partly cloudy,rain,partly cloudy rain
142,Aerodactyl, rock  flying ," Bite, Steel Wing, Rock Throw, Iron Head, Hyper Beam, Ancient Power, Rock Slide, Earth Power,",190.0,221.0,159.0,3147,3184,Kanto,rock,flying,partly cloudy,windy,partly cloudy windy
142,Mega Aerodactyl, rock  flying ," Bite, Steel Wing, Rock Throw, Iron Head, Hyper Beam, Ancient Power, Rock Slide, Earth Power,",190.0,292.0,210.0,4655,4711,Kanto,rock,flying,partly cloudy,windy,partly cloudy windy
143,Snorlax, normal ," Lick, Zen Headbutt, Heavy Slam, Hyper Beam, Earthquake, Outrage, Body Slam, Superpower,",330.0,190.0,169.0,3647,3690,Kanto,normal,,partly cloudy,,partly cloudy 
144,Articuno, ice  flying ," Frost Breath, Ice Shard, Ice Beam, Icy Wind, Blizzard, Ancient Power,",207.0,192.0,236.0,3450,3491,Kanto,ice,flying,snow,windy,snow windy
144,Articuno (Galarian Form) , psychic  flying ,,207.0,250.0,197.0,4059,4107,Kanto,psychic,flying,windy,windy,windy windy
145,Zapdos (Galarian Form) , fighting  flying ,,207.0,252.0,189.0,4012,4060,Kanto,fighting,flying,cloudy,windy,cloudy windy
145,Zapdos, electric  flying ," Charge Beam, Zap Cannon, Thunderbolt, Thunder, Ancient Power, Drill Peck,",207.0,253.0,185.0,3987,4035,Kanto,electric,flying,rain,windy,rain windy
146,Moltres, fire  flying ," Fire Spin, Wing Attack, Fire Blast, Heat Wave, Overheat, Ancient Power,",207.0,251.0,181.0,3918,3964,Kanto,fire,flying,sunny/clear,windy,sunny/clear windy
146,Moltres (Galarian Form) , dark  flying ,,207.0,202.0,231.0,3580,3623,Kanto,dark,flying,fog,windy,fog windy
147,Dratini, dragon ," Dragon Breath, Iron Tail, Wrap, Twister, Aqua Tail,",121.0,119.0,91.0,1136,1149,Kanto,dragon,,windy,,windy 
148,Dragonair, dragon ," Dragon Breath, Iron Tail, Wrap, Aqua Tail, Dragon Pulse,",156.0,163.0,135.0,2012,2036,Kanto,dragon,,windy,,windy 
149,Dragonite, dragon  flying ," Dragon Tail, Steel Wing, Dragon Breath, Hurricane, Hyper Beam, Outrage, Dragon Claw,",209.0,263.0,198.0,4287,4339,Kanto,dragon,flying,windy,windy,windy windy
150,Mewtwo, psychic ," Confusion, Psycho Cut, Psychic, Focus Blast, Flamethrower, Thunderbolt, Ice Beam,",214.0,300.0,182.0,4724,4780,Kanto,psychic,,windy,,windy 
150,Mewtwo (Armored Mewtwo) , psychic ," Confusion, Iron Tail, Rock Slide, Dynamic Punch, Earthquake, Future Sight,",214.0,182.0,278.0,3603,3646,Kanto,psychic,,windy,,windy 
150,Mega Mewtwo X, psychic  fighting ," Confusion, Psycho Cut, Psychic, Focus Blast, Flamethrower, Thunderbolt, Ice Beam,",235.0,412.0,222.0,7338,7426,Kanto,psychic,fighting,windy,cloudy,windy cloudy
150,Mega Mewtwo Y, psychic ," Confusion, Psycho Cut, Psychic, Focus Blast, Flamethrower, Thunderbolt, Ice Beam,",235.0,426.0,229.0,7690,7782,Kanto,psychic,,windy,,windy 
151,Mew, psychic ," Charge Beam, Cut, Dragon Tail, Frost Breath, Infestation, Poison Jab, Rock Smash, Shadow Claw, Snarl, Steel Wing, Struggle Bug, Volt Switch, Waterfall, Ancient Power, Bulldoze, Dark Pulse, Dazzling Gleam, Dragon Claw, Earthquake, Energy Ball, Fire Blast, Flame Charge, Flash Cannon, Gyro Ball, Hyper Beam, Ice Beam, Low Sweep, Overheat, Psychic, Psyshock, Solar Beam, Stone Edge, Surf, Thunder, Thunderbolt, Wild Charge,",225.0,210.0,210.0,3691,3735,Kanto,psychic,,windy,,windy 
152,Chikorita, grass ," Vine Whip, Tackle, Energy Ball, Grass Knot, Body Slam,",128.0,92.0,122.0,1057,1070,Johto,grass,,sunny/clear,,sunny/clear 
153,Bayleef, grass ," Razor Leaf, Tackle, Energy Ball, Grass Knot, Ancient Power,",155.0,122.0,155.0,1644,1664,Johto,grass,,sunny/clear,,sunny/clear 
154,Meganium, grass ," Razor Leaf, Vine Whip, Petal Blizzard, Solar Beam, Earthquake,",190.0,168.0,202.0,2725,2757,Johto,grass,,sunny/clear,,sunny/clear 
155,Cyndaquil, fire ," Ember, Tackle, Flame Charge, Swift, Flamethrower,",118.0,116.0,93.0,1108,1121,Johto,fire,,sunny/clear,,sunny/clear 
156,Quilava, fire ," Ember, Tackle, Flame Charge, Dig, Flamethrower,",151.0,158.0,126.0,1868,1891,Johto,fire,,sunny/clear,,sunny/clear 
157,Typhlosion, fire ," Ember, Shadow Claw, Incinerate, Fire Blast, Overheat, Solar Beam,",186.0,223.0,173.0,3266,3305,Johto,fire,,sunny/clear,,sunny/clear 
157,Typhlosion, fire  ghost ,,177.0,238.0,172.0,3384,3425,Johto,fire,ghost,sunny/clear,fog,sunny/clear fog
158,Totodile, water ," Water Gun, Scratch, Crunch, Aqua Jet, Water Pulse,",137.0,117.0,109.0,1279,1294,Johto,water,,rain,,rain 
159,Croconaw, water ," Waterfall, Scratch, Crunch, Ice Punch, Water Pulse,",163.0,150.0,142.0,1947,1970,Johto,water,,rain,,rain 
160,Feraligatr, water ," Waterfall, Bite, Ice Fang, Crunch, Hydro Pump, Ice Beam,",198.0,205.0,188.0,3230,3268,Johto,water,,rain,,rain 
161,Sentret, normal ," Scratch, Quick Attack, Dig, Brick Break, Grass Knot,",111.0,79.0,73.0,698,707,Johto,normal,,partly cloudy,,partly cloudy 
162,Furret, normal ," Quick Attack, Sucker Punch, Dig, Brick Break, Hyper Beam,",198.0,148.0,125.0,1987,2011,Johto,normal,,partly cloudy,,partly cloudy 
163,Hoothoot, normal  flying ," Feint Attack, Peck, Aerial Ace, Sky Attack, Night Shade,",155.0,67.0,88.0,766,775,Johto,normal,flying,partly cloudy,windy,partly cloudy windy
164,Noctowl, normal  flying ," Wing Attack, Extrasensory, Psychic, Sky Attack, Night Shade, Shadow Ball,",225.0,145.0,156.0,2288,2316,Johto,normal,flying,partly cloudy,windy,partly cloudy windy
165,Ledyba, bug  flying ," Tackle, Bug Bite, Silver Wind, Swift, Aerial Ace,",120.0,72.0,118.0,823,833,Johto,bug,flying,rain,windy,rain windy
166,Ledian, bug  flying ," Struggle Bug, Bug Bite, Bug Buzz, Silver Wind, Aerial Ace,",146.0,107.0,179.0,1522,1540,Johto,bug,flying,rain,windy,rain windy
167,Spinarak, bug  poison ," Poison Sting, Bug Bite, Night Slash, Signal Beam, Cross Poison,",120.0,105.0,73.0,923,934,Johto,bug,poison,rain,cloudy,rain cloudy
168,Ariados, bug  poison ," Poison Sting, Infestation, Shadow Sneak, Megahorn, Cross Poison, Lunge,",172.0,161.0,124.0,2003,2027,Johto,bug,poison,rain,cloudy,rain cloudy
169,Crobat, poison  flying ," Air Slash, Bite, Shadow Ball, Air Cutter, Sludge Bomb, Poison Fang, Cross Poison,",198.0,194.0,178.0,2992,3027,Johto,poison,flying,cloudy,windy,cloudy windy
170,Chinchou, water  electric ," Bubble, Spark, Water Pulse, Thunderbolt, Bubble Beam,",181.0,106.0,97.0,1265,1280,Johto,water,electric,rain,rain,rain rain
171,Lanturn, water  electric ," Water Gun, Charge Beam, Spark, Hydro Pump, Thunderbolt, Thunder,",268.0,146.0,137.0,2357,2386,Johto,water,electric,rain,rain,rain rain
172,Pichu, electric ," Thunder Shock, Thunderbolt, Disarming Voice, Thunder Punch,",85.0,77.0,53.0,535,542,Johto,electric,,rain,,rain 
173,Cleffa, fairy ," Pound, Zen Headbutt, Grass Knot, Psyshock, Signal Beam,",137.0,75.0,79.0,759,768,Johto,fairy,,cloudy,,cloudy 
174,Igglybuff, normal  fairy ," Pound, Feint Attack, Wild Charge, Shadow Ball, Psychic,",207.0,69.0,32.0,605,613,Johto,normal,fairy,partly cloudy,cloudy,partly cloudy cloudy
175,Togepi, fairy ," Hidden Power, Peck, Ancient Power, Psyshock, Dazzling Gleam,",111.0,67.0,116.0,743,752,Johto,fairy,,cloudy,,cloudy 
176,Togetic, fairy  flying ," Extrasensory, Hidden Power, Ancient Power, Dazzling Gleam, Aerial Ace,",146.0,139.0,181.0,1931,1954,Johto,fairy,flying,cloudy,windy,cloudy windy
177,Natu, psychic  flying ," Peck, Quick Attack, Night Shade, Psyshock, Drill Peck,",120.0,134.0,89.0,1246,1261,Johto,psychic,flying,windy,windy,windy windy
178,Xatu, psychic  flying ," Air Slash, Feint Attack, Ominous Wind, Future Sight, Aerial Ace,",163.0,192.0,146.0,2474,2504,Johto,psychic,flying,windy,windy,windy windy
179,Mareep, electric ," Tackle, Thunder Shock, Body Slam, Thunderbolt, Discharge,",146.0,114.0,79.0,1120,1133,Johto,electric,,rain,,rain 
180,Flaaffy, electric ," Tackle, Charge Beam, Power Gem, Thunderbolt, Discharge,",172.0,145.0,109.0,1720,1740,Johto,electric,,rain,,rain 
181,Mega Ampharos, electric  dragon ," Charge Beam, Volt Switch, Zap Cannon, Focus Blast, Thunder, Power Gem, Thunder Punch,",207.0,294.0,203.0,4800,4857,Johto,electric,dragon,rain,windy,rain windy
181,Ampharos, electric ," Charge Beam, Volt Switch, Zap Cannon, Focus Blast, Thunder, Power Gem, Thunder Punch,",207.0,211.0,162.0,3163,3201,Johto,electric,,rain,,rain 
182,Bellossom, grass ," Razor Leaf, Acid, Bullet Seed, Leaf Blade, Petal Blizzard, Dazzling Gleam,",181.0,169.0,180.0,2539,2570,Johto,grass,,sunny/clear,,sunny/clear 
183,Marill, water  fairy ," Tackle, Bubble, Bubble Beam, Aqua Tail, Body Slam,",172.0,37.0,93.0,521,528,Johto,water,fairy,rain,cloudy,rain cloudy
184,Azumarill, water  fairy ," Rock Smash, Bubble, Play Rough, Hydro Pump, Ice Beam,",225.0,112.0,152.0,1795,1816,Johto,water,fairy,rain,cloudy,rain cloudy
185,Sudowoodo, rock ," Rock Throw, Counter, Stone Edge, Earthquake, Rock Slide, Rock Tomb,",172.0,167.0,176.0,2428,2457,Johto,rock,,partly cloudy,,partly cloudy 
186,Politoed, water ," Mud Shot, Bubble, Hydro Pump, Blizzard, Surf, Weather Ball Water,",207.0,174.0,179.0,2769,2802,Johto,water,,rain,,rain 
187,Hoppip, grass  flying ," Tackle, Bullet Seed, Grass Knot, Dazzling Gleam, Seed Bomb,",111.0,67.0,94.0,678,686,Johto,grass,flying,sunny/clear,windy,sunny/clear windy
188,Skiploom, grass  flying ," Tackle, Bullet Seed, Grass Knot, Dazzling Gleam, Energy Ball,",146.0,91.0,120.0,1103,1116,Johto,grass,flying,sunny/clear,windy,sunny/clear windy
189,Jumpluff, grass  flying ," Infestation, Bullet Seed, Energy Ball, Dazzling Gleam, Solar Beam, Aerial Ace,",181.0,118.0,170.0,1788,1809,Johto,grass,flying,sunny/clear,windy,sunny/clear windy
190,Aipom, normal ," Scratch, Astonish, Low Sweep, Swift, Aerial Ace,",146.0,136.0,112.0,1524,1542,Johto,normal,,partly cloudy,,partly cloudy 
191,Sunkern, grass ," Razor Leaf, Cut, Energy Ball, Grass Knot, Seed Bomb,",102.0,55.0,55.0,447,452,Johto,grass,,sunny/clear,,sunny/clear 
192,Sunflora, grass ," Razor Leaf, Bullet Seed, Solar Beam, Petal Blizzard, Sludge Bomb, Leaf Storm,",181.0,185.0,135.0,2421,2450,Johto,grass,,sunny/clear,,sunny/clear 
193,Yanma, bug  flying ," Quick Attack, Wing Attack, Ancient Power, Aerial Ace, Silver Wind,",163.0,154.0,94.0,1662,1682,Johto,bug,flying,rain,windy,rain windy
194,Wooper, water  ground ," Water Gun, Mud Shot, Mud Bomb, Dig, Body Slam,",146.0,75.0,66.0,725,734,Johto,water,ground,rain,sunny/clear,rain sunny/clear
195,Quagsire, water  ground ," Water Gun, Mud Shot, Sludge Bomb, Earthquake, Stone Edge, Acid Spray,",216.0,152.0,143.0,2252,2279,Johto,water,ground,rain,sunny/clear,rain sunny/clear
196,Espeon, psychic ," Confusion, Zen Headbutt, Psybeam, Psychic, Future Sight,",163.0,261.0,175.0,3584,3626,Johto,psychic,,windy,,windy 
197,Umbreon, dark ," Feint Attack, Snarl, Dark Pulse, Foul Play,",216.0,126.0,240.0,2416,2445,Johto,dark,,fog,,fog 
198,Murkrow, dark  flying ," Peck, Feint Attack, Drill Peck, Foul Play, Dark Pulse,",155.0,175.0,87.0,1766,1787,Johto,dark,flying,fog,windy,fog windy
199,Slowking, water  psychic ," Water Gun, Confusion, Blizzard, Psychic, Fire Blast,",216.0,177.0,180.0,2877,2911,Johto,water,psychic,rain,windy,rain windy
199,Slowking (Galarian Form), poison  psychic ," Confusion, Acid, Future Sight, Shadow Ball, Sludge Wave,",216.0,190.0,180.0,3072,3108,Johto,poison,psychic,cloudy,windy,cloudy windy
200,Misdreavus, ghost ," Astonish, Hex, Shadow Sneak, Dark Pulse, Ominous Wind,",155.0,167.0,154.0,2178,2204,Johto,ghost,,fog,,fog 
201,Unown, psychic ," Hidden Power, Struggle,",134.0,136.0,91.0,1340,1356,Johto,psychic,,windy,,windy 
202,Wobbuffet, psychic ," Counter, Splash, Charm, Mirror Coat,",382.0,60.0,106.0,1160,1174,Johto,psychic,,windy,,windy 
203,Girafarig, normal  psychic ," Tackle, Confusion, Psychic, Thunderbolt, Mirror Coat,",172.0,182.0,133.0,2314,2341,Johto,normal,psychic,partly cloudy,windy,partly cloudy windy
204,Pineco, bug ," Tackle, Bug Bite, Gyro Ball, Rock Tomb, Sand Tomb,",137.0,108.0,122.0,1253,1268,Johto,bug,,rain,,rain 
205,Forretress, bug  steel ," Bug Bite, Struggle Bug, Heavy Slam, Earthquake, Rock Tomb, Mirror Shot, Sand Tomb,",181.0,161.0,205.0,2580,2611,Johto,bug,steel,rain,snow,rain snow
206,Dunsparce, normal ," Bite, Astonish, Dig, Rock Slide, Drill Run,",225.0,131.0,128.0,1909,1932,Johto,normal,,partly cloudy,,partly cloudy 
207,Gligar, ground  flying ," Fury Cutter, Wing Attack, Dig, Aerial Ace, Night Slash,",163.0,143.0,184.0,2099,2124,Johto,ground,flying,sunny/clear,windy,sunny/clear windy
208,Steelix, steel  ground ," Iron Tail, Dragon Tail, Thunder Fang, Earthquake, Heavy Slam, Crunch,",181.0,148.0,272.0,2729,2762,Johto,steel,ground,snow,sunny/clear,snow sunny/clear
208,Mega Steelix, steel  ground ," Iron Tail, Dragon Tail, Thunder Fang, Earthquake, Heavy Slam, Crunch,",181.0,212.0,327.0,4149,4199,Johto,steel,ground,snow,sunny/clear,snow sunny/clear
209,Snubbull, fairy ," Tackle, Bite, Crunch, Dazzling Gleam, Brick Break,",155.0,137.0,85.0,1399,1416,Johto,fairy,,cloudy,,cloudy 
210,Granbull, fairy ," Bite, Snarl, Charm, Crunch, Play Rough, Close Combat,",207.0,212.0,131.0,2885,2920,Johto,fairy,,cloudy,,cloudy 
211,Qwilfish, water  poison ," Poison Sting, Water Gun, Aqua Tail, Ice Beam, Sludge Wave, Acid Spray, Fell Stinger,",163.0,184.0,138.0,2318,2346,Johto,water,poison,rain,cloudy,rain cloudy
211,Qwilfish (Hisuian Form) , dark  poison ,,163.0,184.0,151.0,2415,2444,Johto,dark,poison,fog,cloudy,fog cloudy
212,Scizor, bug  steel ," Bullet Punch, Fury Cutter, X-Scissor, Iron Head, Night Slash,",172.0,236.0,181.0,3393,3433,Johto,bug,steel,rain,snow,rain snow
212,Mega Scizor, bug  steel ," Bullet Punch, Fury Cutter, X-Scissor, Iron Head, Night Slash,",172.0,279.0,250.0,4621,4676,Johto,bug,steel,rain,snow,rain snow
213,Shuckle, bug  rock ," Struggle Bug, Rock Throw, Rock Blast, Stone Edge, Gyro Ball,",85.0,17.0,396.0,458,463,Johto,bug,rock,rain,partly cloudy,rain partly cloudy
214,Heracross, bug  fighting ," Counter, Struggle Bug, Megahorn, Close Combat, Earthquake, Rock Blast,",190.0,234.0,179.0,3506,3548,Johto,bug,fighting,rain,cloudy,rain cloudy
214,Mega Heracross, bug  fighting ," Counter, Struggle Bug, Megahorn, Close Combat, Earthquake, Rock Blast,",190.0,334.0,223.0,5443,5508,Johto,bug,fighting,rain,cloudy,rain cloudy
215,Sneasel, dark  ice ," Ice Shard, Feint Attack, Avalanche, Ice Punch, Foul Play,",146.0,189.0,146.0,2319,2346,Johto,dark,ice,fog,snow,fog snow
215,Sneasel (Hisuian Form) , fighting  poison ,,146.0,189.0,146.0,2319,2346,Johto,fighting,poison,cloudy,cloudy,cloudy cloudy
216,Teddiursa, normal ," Scratch, Lick, Cross Chop, Crunch, Play Rough,",155.0,142.0,93.0,1502,1519,Johto,normal,,partly cloudy,,partly cloudy 
217,Ursaring, normal ," Metal Claw, Counter, Shadow Claw, Close Combat, Hyper Beam, Play Rough,",207.0,236.0,144.0,3329,3369,Johto,normal,,partly cloudy,,partly cloudy 
218,Slugma, fire ," Ember, Rock Throw, Flame Burst, Flame Charge, Rock Slide,",120.0,118.0,71.0,1011,1023,Johto,fire,,sunny/clear,,sunny/clear 
219,Magcargo, fire  rock ," Ember, Rock Throw, Incinerate, Heat Wave, Overheat, Stone Edge, Rock Tomb,",137.0,139.0,191.0,1924,1947,Johto,fire,rock,sunny/clear,partly cloudy,sunny/clear partly cloudy
220,Swinub, ice  ground ," Tackle, Powder Snow, Icy Wind, Body Slam, Rock Slide,",137.0,90.0,69.0,837,847,Johto,ice,ground,snow,sunny/clear,snow sunny/clear
221,Piloswine, ice  ground ," Ice Shard, Powder Snow, Avalanche, Bulldoze, Stone Edge,",225.0,181.0,138.0,2651,2683,Johto,ice,ground,snow,sunny/clear,snow sunny/clear
222,Corsola (Galarian Form) , ghost ,,155.0,116.0,182.0,1692,1712,Johto,ghost,,fog,,fog 
222,Corsola (Only available at latitudes between 26 and 31° latitude), water  rock ," Tackle, Bubble, Rock Blast, Power Gem, Bubble Beam,",146.0,118.0,156.0,1558,1576,Johto,water,rock,rain,partly cloudy,rain partly cloudy
223,Remoraid, water ," Water Gun, Mud Shot, Aurora Beam, Water Pulse, Rock Blast,",111.0,127.0,69.0,1031,1043,Johto,water,,rain,,rain 
224,Octillery, water ," Water Gun, Mud Shot, Lock-On, Gunk Shot, Water Pulse, Aurora Beam, Acid Spray, Octazooka,",181.0,197.0,141.0,2617,2648,Johto,water,,rain,,rain 
225,Delibird, ice  flying ," Ice Shard, Quick Attack, Ice Punch, Icy Wind, Aerial Ace,",128.0,128.0,90.0,1237,1252,Johto,ice,flying,snow,windy,snow windy
226,Mantine, water  flying ," Bubble, Wing Attack, Bullet Seed, Water Pulse, Ice Beam, Aerial Ace, Bubble Beam,",163.0,148.0,226.0,2383,2412,Johto,water,flying,rain,windy,rain windy
227,Skarmory, steel  flying ," Steel Wing, Air Slash, Brave Bird, Sky Attack, Flash Cannon,",163.0,148.0,226.0,2383,2412,Johto,steel,flying,snow,windy,snow windy
228,Houndour, dark  fire ," Feint Attack, Ember, Crunch, Flamethrower, Dark Pulse,",128.0,152.0,83.0,1395,1412,Johto,dark,fire,fog,sunny/clear,fog sunny/clear
229,Houndoom, dark  fire ," Snarl, Fire Fang, Crunch, Fire Blast, Foul Play, Flamethrower,",181.0,224.0,144.0,2979,3014,Johto,dark,fire,fog,sunny/clear,fog sunny/clear
229,Mega Houndoom, dark  fire ," Snarl, Fire Fang, Crunch, Fire Blast, Foul Play, Flamethrower,",181.0,289.0,194.0,4344,4396,Johto,dark,fire,fog,sunny/clear,fog sunny/clear
